platform,region,currency,price,plan_type,scraped_at
Shahid,Saudi Arabia,,,Ultimate | GoBX,2026-04-07 04:59:53
Shahid,Saudi Arabia,,,SPORTS | GoBX,2026-04-07 04:59:53
Shahid,Saudi Arabia,,,Ultimate,2026-04-07 04:59:53
Shahid,Saudi Arabia,,,VIP,2026-04-07 04:59:53
Shahid,Saudi Arabia,,,Sports,2026-04-07 04:59:53
Shahid,Saudi Arabia,,,Mobile,2026-04-07 04:59:53
Shahid,Saudi Arabia,,,Free,2026-04-07 04:59:53
Netflix,Saudi Arabia,,71,Premium,2026-04-07 04:59:55
Netflix,Saudi Arabia,,49,Standard,2026-04-07 04:59:55
Netflix,Saudi Arabia,,35,Basic,2026-04-07 04:59:55
Spotify,Egypt,EGP,0,Individual,2026-04-07 04:59:49
Spotify,Egypt,EGP,0,Student,2026-04-07 04:59:49
Spotify,Egypt,EGP,109,Duo,2026-04-07 04:59:49
Spotify,Egypt,EGP,139,Family,2026-04-07 04:59:49
Apple TV+,Egypt,EGP,119.99,Apple TV+ Monthly,2026-04-07 04:59:50
Shahid,Egypt,,,VIP | BigTime,2026-04-07 04:59:53
Shahid,Egypt,,,VIP Mobile,2026-04-07 04:59:53
Shahid,Egypt,,,VIP | Sports,2026-04-07 04:59:53
Shahid,Egypt,,,Ultimate | GoBX,2026-04-07 04:59:53
Shahid,Egypt,,,SPORTS | GoBX,2026-04-07 04:59:53
Shahid,Egypt,,,Ultimate,2026-04-07 04:59:53
Shahid,Egypt,,,VIP,2026-04-07 04:59:53
Shahid,Egypt,,,Sports,2026-04-07 04:59:53
Shahid,Egypt,,,Mobile,2026-04-07 04:59:53
Shahid,Egypt,,,Free,2026-04-07 04:59:53
Netflix,Egypt,,240,Premium,2026-04-07 04:59:55
Netflix,Egypt,,170,Standard,2026-04-07 04:59:55
Netflix,Egypt,,100,Basic,2026-04-07 04:59:55
Spotify,Jordan,US$,0,Individual,2026-04-07 04:59:49
Spotify,Jordan,US$,0,Student,2026-04-07 04:59:49
Spotify,Jordan,US$,7.49,Duo,2026-04-07 04:59:49
Spotify,Jordan,US$,9.49,Family,2026-04-07 04:59:49
Apple TV+,Jordan,US$,6.99,Apple TV+ Monthly,2026-04-07 04:59:50
Shahid,Jordan,,,VIP | BigTime,2026-04-07 04:59:53
Shahid,Jordan,,,VIP Mobile,2026-04-07 04:59:53
Shahid,Jordan,,,VIP | Sports,2026-04-07 04:59:53
Shahid,Jordan,,,Ultimate | GoBX,2026-04-07 04:59:53
Shahid,Jordan,,,SPORTS | GoBX,2026-04-07 04:59:53
Shahid,Jordan,,,Ultimate,2026-04-07 04:59:53
Shahid,Jordan,,,VIP,2026-04-07 04:59:53
Shahid,Jordan,,,Sports,2026-04-07 04:59:53
Shahid,Jordan,,,Mobile,2026-04-07 04:59:53
Shahid,Jordan,,,Free,2026-04-07 04:59:53
Netflix,Jordan,$,9.99,Premium,2026-04-07 04:59:55
Netflix,Jordan,$,7.99,Standard,2026-04-07 04:59:55
Netflix,Jordan,$,3.99,Basic,2026-04-07 04:59:55
Spotify,Oman,US$,0,Individual,2026-04-07 04:59:49
Spotify,Oman,US$,0,Student,2026-04-07 04:59:49
Spotify,Oman,US$,7.49,Duo,2026-04-07 04:59:49
Spotify,Oman,US$,9.49,Family,2026-04-07 04:59:49
Apple TV+,Oman,US$,6.99,Apple TV+ Monthly,2026-04-07 04:59:50
Shahid,Oman,,,VIP | BigTime,2026-04-07 04:59:53
Shahid,Oman,,,VIP Mobile,2026-04-07 04:59:53
Shahid,Oman,,,VIP | Sports,2026-04-07 04:59:53
Shahid,Oman,,,Ultimate | GoBX,2026-04-07 04:59:53
Shahid,Oman,,,SPORTS | GoBX,2026-04-07 04:59:53
Shahid,Oman,,,Ultimate,2026-04-07 04:59:53
Shahid,Oman,,,VIP,2026-04-07 04:59:53
Shahid,Oman,,,Sports,2026-04-07 04:59:53
Shahid,Oman,,,Mobile,2026-04-07 04:59:53
Shahid,Oman,,,Free,2026-04-07 04:59:53
Netflix,Oman,$,15.79,Premium,2026-04-07 04:59:55
Netflix,Oman,$,10.49,Standard,2026-04-07 04:59:55
Netflix,Oman,$,8.39,Basic,2026-04-07 04:59:55
Spotify,Bahrain,US$,0,Individual,2026-04-07 04:59:49
Spotify,Bahrain,US$,0,Student,2026-04-07 04:59:49
Spotify,Bahrain,US$,7.49,Duo,2026-04-07 04:59:49
Spotify,Bahrain,US$,9.49,Family,2026-04-07 04:59:49
Apple TV+,Bahrain,US$,7.99,Apple TV+ Monthly,2026-04-07 04:59:50
Shahid,Bahrain,,,VIP | BigTime,2026-04-07 04:59:53
Shahid,Bahrain,,,VIP Mobile,2026-04-07 04:59:53
Shahid,Bahrain,,,VIP | Sports,2026-04-07 04:59:53
Shahid,Bahrain,,,Ultimate | GoBX,2026-04-07 04:59:53
Shahid,Bahrain,,,SPORTS | GoBX,2026-04-07 04:59:53
Shahid,Bahrain,,,Ultimate,2026-04-07 04:59:53
Shahid,Bahrain,,,VIP,2026-04-07 04:59:53
Shahid,Bahrain,,,Sports,2026-04-07 04:59:53
Shahid,Bahrain,,,Mobile,2026-04-07 04:59:53
Shahid,Bahrain,,,Free,2026-04-07 04:59:53
Netflix,Bahrain,$,15.79,Premium,2026-04-07 04:59:55
Netflix,Bahrain,$,10.49,Standard,2026-04-07 04:59:55
Netflix,Bahrain,$,7.99,Basic,2026-04-07 04:59:55
Shahid,South Africa,,,VIP | BigTime,2026-04-07 04:59:53
Shahid,South Africa,,,VIP Mobile,2026-04-07 04:59:53
Shahid,South Africa,,,VIP | Sports,2026-04-07 04:59:53
Shahid,South Africa,,,Ultimate | GoBX,2026-04-07 04:59:53
Shahid,South Africa,,,SPORTS | GoBX,2026-04-07 04:59:53
Shahid,South Africa,,,Ultimate,2026-04-07 04:59:53
Shahid,South Africa,,,VIP,2026-04-07 04:59:53
Shahid,South Africa,,,Sports,2026-04-07 04:59:53
Shahid,South Africa,,,Mobile,2026-04-07 04:59:53
Shahid,South Africa,,,Free,2026-04-07 04:59:53
Netflix,South Africa,,229,Premium,2026-04-07 04:59:55
Netflix,South Africa,,179,Standard,2026-04-07 04:59:55
Netflix,South Africa,,99,Basic,2026-04-07 04:59:55
Apple TV+,United Arab Emirates,AED,27.99,Apple TV+ Monthly,2026-04-07 04:59:51
Shahid,United Arab Emirates,,,VIP | BigTime,2026-04-07 04:59:54
Shahid,United Arab Emirates,,,VIP Mobile,2026-04-07 04:59:54
Shahid,United Arab Emirates,,,VIP | Sports,2026-04-07 04:59:54
Shahid,United Arab Emirates,,,Ultimate | GoBX,2026-04-07 04:59:54
Shahid,United Arab Emirates,,,SPORTS | GoBX,2026-04-07 04:59:54
Shahid,United Arab Emirates,,,Ultimate,2026-04-07 04:59:54
Shahid,United Arab Emirates,,,VIP,2026-04-07 04:59:54
Shahid,United Arab Emirates,,,Sports,2026-04-07 04:59:54
Shahid,United Arab Emirates,,,Mobile,2026-04-07 04:59:54
Shahid,United Arab Emirates,,,Free,2026-04-07 04:59:54
Netflix,United Arab Emirates,,71,Premium,2026-04-07 04:59:55
Netflix,United Arab Emirates,,49,Standard,2026-04-07 04:59:55
Netflix,United Arab Emirates,,35,Basic,2026-04-07 04:59:55
Spotify,Kuwait,US$,0,Individual,2026-04-07 04:59:49
Spotify,Kuwait,US$,0,Student,2026-04-07 04:59:49
Spotify,Kuwait,US$,7.49,Duo,2026-04-07 04:59:49
Spotify,Kuwait,US$,9.49,Family,2026-04-07 04:59:49
Apple TV+,Kuwait,$,12.99,Apple TV+ Monthly,2026-04-07 04:59:51
Shahid,Kuwait,,,VIP | BigTime,2026-04-07 04:59:53
Shahid,Kuwait,,,VIP Mobile,2026-04-07 04:59:53
Shahid,Kuwait,,,VIP | Sports,2026-04-07 04:59:53
Shahid,Kuwait,,,Ultimate | GoBX,2026-04-07 04:59:53
Shahid,Kuwait,,,SPORTS | GoBX,2026-04-07 04:59:53
Shahid,Kuwait,,,Ultimate,2026-04-07 04:59:53
Shahid,Kuwait,,,VIP,2026-04-07 04:59:53
Shahid,Kuwait,,,Sports,2026-04-07 04:59:53
Shahid,Kuwait,,,Mobile,2026-04-07 04:59:53
Shahid,Kuwait,,,Free,2026-04-07 04:59:53
Netflix,Kuwait,$,17.99,Premium,2026-04-07 04:59:55
Netflix,Kuwait,$,11.99,Standard,2026-04-07 04:59:55
Netflix,Kuwait,$,8.99,Basic,2026-04-07 04:59:55
Spotify,Lebanon,US$,0,Individual,2026-04-07 04:59:49
Spotify,Lebanon,US$,0,Student,2026-04-07 04:59:49
Spotify,Lebanon,US$,7.49,Duo,2026-04-07 04:59:49
Spotify,Lebanon,US$,9.49,Family,2026-04-07 04:59:49
Apple TV+,Lebanon,US$,6.99,Apple TV+ Monthly,2026-04-07 04:59:51
Shahid,Lebanon,,,VIP | BigTime,2026-04-07 04:59:54
Shahid,Lebanon,,,VIP Mobile,2026-04-07 04:59:54
Shahid,Lebanon,,,VIP | Sports,2026-04-07 04:59:54
Shahid,Lebanon,,,Ultimate | GoBX,2026-04-07 04:59:54
Shahid,Lebanon,,,SPORTS | GoBX,2026-04-07 04:59:54
Shahid,Lebanon,,,Ultimate,2026-04-07 04:59:54
Shahid,Lebanon,,,VIP,2026-04-07 04:59:54
Shahid,Lebanon,,,Sports,2026-04-07 04:59:54
Shahid,Lebanon,,,Mobile,2026-04-07 04:59:54
Shahid,Lebanon,,,Free,2026-04-07 04:59:54
Netflix,Lebanon,$,9.99,Premium,2026-04-07 04:59:56
Netflix,Lebanon,$,7.99,Standard,2026-04-07 04:59:56
Netflix,Lebanon,$,3.99,Basic,2026-04-07 04:59:56
Spotify,Israel,₪,0,Individual,2026-04-07 04:59:49
Spotify,Israel,₪,0,Student,2026-04-07 04:59:49
Spotify,Israel,₪,33.90,Duo,2026-04-07 04:59:49
Spotify,Israel,₪,39.90,Family,2026-04-07 04:59:49
Shahid,Israel,,,VIP | BigTime,2026-04-07 04:59:54
Shahid,Israel,,,VIP Mobile,2026-04-07 04:59:54
Shahid,Israel,,,VIP | Sports,2026-04-07 04:59:54
Shahid,Israel,,,Ultimate | GoBX,2026-04-07 04:59:54
Shahid,Israel,,,SPORTS | GoBX,2026-04-07 04:59:54
Shahid,Israel,,,Ultimate,2026-04-07 04:59:54
Shahid,Israel,,,VIP,2026-04-07 04:59:54
Shahid,Israel,,,Sports,2026-04-07 04:59:54
Shahid,Israel,,,Mobile,2026-04-07 04:59:54
Shahid,Israel,,,Free,2026-04-07 04:59:54
Netflix,Israel,,69.90,Premium,2026-04-07 04:59:56
Netflix,Israel,,54.90,Standard,2026-04-07 04:59:56
Netflix,Israel,,32.90,Basic,2026-04-07 04:59:56
Spotify,Qatar,,,Individual,2026-04-07 04:59:49
Spotify,Qatar,,,Student,2026-04-07 04:59:49
Spotify,Qatar,,,Duo,2026-04-07 04:59:49
Spotify,Qatar,,,Family,2026-04-07 04:59:49
Shahid,Qatar,,,VIP | BigTime,2026-04-07 04:59:55
Shahid,Qatar,,,VIP Mobile,2026-04-07 04:59:55
Shahid,Qatar,,,VIP | Sports,2026-04-07 04:59:55
Shahid,Qatar,,,Ultimate | GoBX,2026-04-07 04:59:55
Shahid,Qatar,,,SPORTS | GoBX,2026-04-07 04:59:55
Shahid,Qatar,,,Ultimate,2026-04-07 04:59:55
Shahid,Qatar,,,VIP,2026-04-07 04:59:55
Shahid,Qatar,,,Sports,2026-04-07 04:59:55
Shahid,Qatar,,,Mobile,2026-04-07 04:59:55
Shahid,Qatar,,,Free,2026-04-07 04:59:55
Netflix,Qatar,$,17.99,Premium,2026-04-07 04:59:56
Netflix,Qatar,$,11.99,Standard,2026-04-07 04:59:56
Netflix,Qatar,$,8.99,Basic,2026-04-07 04:59:56
Spotify,Bangladesh,,,Individual,2026-04-07 04:59:55
Spotify,Bangladesh,,,Student,2026-04-07 04:59:55
Spotify,Bangladesh,,,Duo,2026-04-07 04:59:55
Spotify,Bangladesh,,,Family,2026-04-07 04:59:55
Apple TV+,Bangladesh,$,12.99,Apple TV+ Monthly,2026-04-07 04:59:55
Shahid,Bangladesh,,,VIP | BigTime,2026-04-07 04:59:56
Shahid,Bangladesh,,,VIP Mobile,2026-04-07 04:59:56
Shahid,Bangladesh,,,VIP | Sports,2026-04-07 04:59:56
Shahid,Bangladesh,,,Ultimate | GoBX,2026-04-07 04:59:56
Shahid,Bangladesh,,,SPORTS | GoBX,2026-04-07 04:59:56
Shahid,Bangladesh,,,Ultimate,2026-04-07 04:59:56
Shahid,Bangladesh,,,VIP,2026-04-07 04:59:56
Shahid,Bangladesh,,,Sports,2026-04-07 04:59:56
Shahid,Bangladesh,,,Mobile,2026-04-07 04:59:56
Shahid,Bangladesh,,,Free,2026-04-07 04:59:56
Netflix,Bangladesh,$,9.99,Premium,2026-04-07 04:59:57
Netflix,Bangladesh,$,7.99,Standard,2026-04-07 04:59:57
Netflix,Bangladesh,$,3.99,Basic,2026-04-07 04:59:57
Spotify,Pakistan,,,Individual,2026-04-07 04:59:54
Spotify,Pakistan,,,Student,2026-04-07 04:59:54
Spotify,Pakistan,,,Duo,2026-04-07 04:59:54
Spotify,Pakistan,,,Family,2026-04-07 04:59:54
Apple TV+,Pakistan,$,12.99,Apple TV+ Monthly,2026-04-07 04:59:55
Shahid,Pakistan,,,VIP | BigTime,2026-04-07 04:59:57
Shahid,Pakistan,,,VIP Mobile,2026-04-07 04:59:57
Shahid,Pakistan,,,VIP | Sports,2026-04-07 04:59:57
Shahid,Pakistan,,,Ultimate | GoBX,2026-04-07 04:59:57
Shahid,Pakistan,,,SPORTS | GoBX,2026-04-07 04:59:57
Shahid,Pakistan,,,Ultimate,2026-04-07 04:59:57
Shahid,Pakistan,,,VIP,2026-04-07 04:59:57
Shahid,Pakistan,,,Sports,2026-04-07 04:59:57
Shahid,Pakistan,,,Mobile,2026-04-07 04:59:57
Shahid,Pakistan,,,Free,2026-04-07 04:59:57
Netflix,Pakistan,Rs,"1,10",Premium,2026-04-07 04:59:59
Netflix,Pakistan,Rs,800,Standard,2026-04-07 04:59:59
Netflix,Pakistan,Rs,450,Basic,2026-04-07 04:59:59
Apple TV+,Bhutan,$,12.99,Apple TV+ Monthly,2026-04-07 04:59:55
Shahid,Bhutan,,,VIP | BigTime,2026-04-07 04:59:56
Shahid,Bhutan,,,VIP Mobile,2026-04-07 04:59:56
Shahid,Bhutan,,,VIP | Sports,2026-04-07 04:59:56
Shahid,Bhutan,,,Ultimate | GoBX,2026-04-07 04:59:56
Shahid,Bhutan,,,SPORTS | GoBX,2026-04-07 04:59:56
Shahid,Bhutan,,,Ultimate,2026-04-07 04:59:56
Shahid,Bhutan,,,VIP,2026-04-07 04:59:56
Shahid,Bhutan,,,Sports,2026-04-07 04:59:56
Shahid,Bhutan,,,Mobile,2026-04-07 04:59:56
Shahid,Bhutan,,,Free,2026-04-07 04:59:56
Netflix,Bhutan,$,9.99,Premium,2026-04-07 04:59:59
Netflix,Bhutan,$,7.99,Standard,2026-04-07 04:59:59
Netflix,Bhutan,$,3.99,Basic,2026-04-07 04:59:59
Spotify,Nepal,US$,0,Individual,2026-04-07 04:59:55
Spotify,Nepal,US$,0,Student,2026-04-07 04:59:55
Spotify,Nepal,US$,4.49,Duo,2026-04-07 04:59:55
Spotify,Nepal,US$,5.79,Family,2026-04-07 04:59:55
Apple TV+,Nepal,$,12.99,Apple TV+ Monthly,2026-04-07 04:59:56
Shahid,Nepal,,,VIP | BigTime,2026-04-07 04:59:56
Shahid,Nepal,,,VIP Mobile,2026-04-07 04:59:56
Shahid,Nepal,,,VIP | Sports,2026-04-07 04:59:56
Shahid,Nepal,,,Ultimate | GoBX,2026-04-07 04:59:56
Shahid,Nepal,,,SPORTS | GoBX,2026-04-07 04:59:56
Shahid,Nepal,,,Ultimate,2026-04-07 04:59:56
Shahid,Nepal,,,VIP,2026-04-07 04:59:56
Shahid,Nepal,,,Sports,2026-04-07 04:59:56
Shahid,Nepal,,,Mobile,2026-04-07 04:59:56
Shahid,Nepal,,,Free,2026-04-07 04:59:56
Netflix,Nepal,$,9.99,Premium,2026-04-07 04:59:59
Netflix,Nepal,$,7.99,Standard,2026-04-07 04:59:59
Netflix,Nepal,$,3.99,Basic,2026-04-07 04:59:59
Apple TV+,India,₹,99,Apple TV+ Monthly,2026-04-07 04:59:55
Shahid,India,,,VIP | BigTime,2026-04-07 04:59:58
Shahid,India,,,VIP Mobile,2026-04-07 04:59:58
Shahid,India,,,VIP | Sports,2026-04-07 04:59:58
Shahid,India,,,Ultimate | GoBX,2026-04-07 04:59:58
Shahid,India,,,SPORTS | GoBX,2026-04-07 04:59:58
Shahid,India,,,Ultimate,2026-04-07 04:59:58
Shahid,India,,,VIP,2026-04-07 04:59:58
Shahid,India,,,Sports,2026-04-07 04:59:58
Shahid,India,,,Mobile,2026-04-07 04:59:58
Shahid,India,,,Free,2026-04-07 04:59:58
Netflix,India,₹,649,Premium,2026-04-07 05:00:00
Netflix,India,₹,499,Standard,2026-04-07 05:00:00
Netflix,India,₹,199,Basic,2026-04-07 05:00:00
Apple TV+,Cambodia,$,"7,99",Apple TV+ Monthly,2026-04-07 04:59:56
Shahid,Cambodia,,,VIP | BigTime,2026-04-07 04:59:57
Shahid,Cambodia,,,VIP Mobile,2026-04-07 04:59:57
Shahid,Cambodia,,,VIP | Sports,2026-04-07 04:59:57
Shahid,Cambodia,,,Ultimate | GoBX,2026-04-07 04:59:57
Shahid,Cambodia,,,SPORTS | GoBX,2026-04-07 04:59:57
Shahid,Cambodia,,,Ultimate,2026-04-07 04:59:57
Shahid,Cambodia,,,VIP,2026-04-07 04:59:57
Shahid,Cambodia,,,Sports,2026-04-07 04:59:57
Shahid,Cambodia,,,Mobile,2026-04-07 04:59:57
Shahid,Cambodia,,,Free,2026-04-07 04:59:57
Netflix,Cambodia,$,9.99,Premium,2026-04-07 05:00:00
Netflix,Cambodia,$,7.99,Standard,2026-04-07 05:00:00
Netflix,Cambodia,$,3.99,Basic,2026-04-07 05:00:00
Spotify,Sri Lanka,KR,0,Individual,2026-04-07 04:59:55
Spotify,Sri Lanka,KR,0,Student,2026-04-07 04:59:55
Spotify,Sri Lanka,KR,969,Duo,2026-04-07 04:59:55
Spotify,Sri Lanka,KR,"1,26",Family,2026-04-07 04:59:55
Apple TV+,Sri Lanka,US$,6.99,Apple TV+ Monthly,2026-04-07 04:59:55
Shahid,Sri Lanka,,,VIP | BigTime,2026-04-07 04:59:57
Shahid,Sri Lanka,,,VIP Mobile,2026-04-07 04:59:57
Shahid,Sri Lanka,,,VIP | Sports,2026-04-07 04:59:57
Shahid,Sri Lanka,,,Ultimate | GoBX,2026-04-07 04:59:57
Shahid,Sri Lanka,,,SPORTS | GoBX,2026-04-07 04:59:57
Shahid,Sri Lanka,,,Ultimate,2026-04-07 04:59:57
Shahid,Sri Lanka,,,VIP,2026-04-07 04:59:57
Shahid,Sri Lanka,,,Sports,2026-04-07 04:59:57
Shahid,Sri Lanka,,,Mobile,2026-04-07 04:59:57
Shahid,Sri Lanka,,,Free,2026-04-07 04:59:57
Netflix,Sri Lanka,$,9.99,Premium,2026-04-07 05:00:00
Netflix,Sri Lanka,$,7.99,Standard,2026-04-07 05:00:00
Netflix,Sri Lanka,$,3.99,Basic,2026-04-07 05:00:00
Apple TV+,Myanmar,$,12.99,Apple TV+ Monthly,2026-04-07 04:59:56
Shahid,Myanmar,,,VIP | BigTime,2026-04-07 04:59:58
Shahid,Myanmar,,,VIP Mobile,2026-04-07 04:59:58
Shahid,Myanmar,,,VIP | Sports,2026-04-07 04:59:58
Shahid,Myanmar,,,Ultimate | GoBX,2026-04-07 04:59:58
Shahid,Myanmar,,,SPORTS | GoBX,2026-04-07 04:59:58
Shahid,Myanmar,,,Ultimate,2026-04-07 04:59:58
Shahid,Myanmar,,,VIP,2026-04-07 04:59:58
Shahid,Myanmar,,,Sports,2026-04-07 04:59:58
Shahid,Myanmar,,,Mobile,2026-04-07 04:59:58
Shahid,Myanmar,,,Free,2026-04-07 04:59:58
Netflix,Myanmar,$,9.99,Premium,2026-04-07 05:00:00
Netflix,Myanmar,$,7.99,Standard,2026-04-07 05:00:00
Netflix,Myanmar,$,3.99,Basic,2026-04-07 05:00:00
Spotify,Philippines,₱,169,Individual,2026-04-07 04:59:56
Spotify,Philippines,₱,85,Student,2026-04-07 04:59:56
Spotify,Philippines,₱,229,Duo,2026-04-07 04:59:56
Spotify,Philippines,₱,279,Family,2026-04-07 04:59:56
Apple TV+,Philippines,₱,369,Apple TV+ Monthly,2026-04-07 04:59:56
Shahid,Philippines,,,VIP | BigTime,2026-04-07 04:59:58
Shahid,Philippines,,,VIP Mobile,2026-04-07 04:59:58
Shahid,Philippines,,,VIP | Sports,2026-04-07 04:59:58
Shahid,Philippines,,,Ultimate | GoBX,2026-04-07 04:59:58
Shahid,Philippines,,,SPORTS | GoBX,2026-04-07 04:59:58
Shahid,Philippines,,,Ultimate,2026-04-07 04:59:58
Shahid,Philippines,,,VIP,2026-04-07 04:59:58
Shahid,Philippines,,,Sports,2026-04-07 04:59:58
Shahid,Philippines,,,Mobile,2026-04-07 04:59:58
Shahid,Philippines,,,Free,2026-04-07 04:59:58
Netflix,Philippines,,619,Premium,2026-04-07 05:00:01
Netflix,Philippines,,449,Standard,2026-04-07 05:00:01
Netflix,Philippines,,279,Basic,2026-04-07 05:00:01
Spotify,Malaysia,RM,17.50,Individual,2026-04-07 04:59:55
Spotify,Malaysia,RM,9.50,Student,2026-04-07 04:59:55
Spotify,Malaysia,RM,24.50,Duo,2026-04-07 04:59:55
Spotify,Malaysia,RM,27.90,Family,2026-04-07 04:59:55
Apple TV+,Malaysia,RM,29.90,Apple TV+ Monthly,2026-04-07 04:59:56
Shahid,Malaysia,,,VIP | BigTime,2026-04-07 04:59:59
Shahid,Malaysia,,,VIP Mobile,2026-04-07 04:59:59
Shahid,Malaysia,,,VIP | Sports,2026-04-07 04:59:59
Shahid,Malaysia,,,Ultimate | GoBX,2026-04-07 04:59:59
Shahid,Malaysia,,,SPORTS | GoBX,2026-04-07 04:59:59
Shahid,Malaysia,,,Ultimate,2026-04-07 04:59:59
Shahid,Malaysia,,,VIP,2026-04-07 04:59:59
Shahid,Malaysia,,,Sports,2026-04-07 04:59:59
Shahid,Malaysia,,,Mobile,2026-04-07 04:59:59
Shahid,Malaysia,,,Free,2026-04-07 04:59:59
Netflix,Malaysia,,62.90,Premium,2026-04-07 05:00:01
Netflix,Malaysia,,49.90,Standard,2026-04-07 05:00:01
Netflix,Malaysia,,29.90,Basic,2026-04-07 05:00:01
Apple TV+,Indonesia,Rp,99.00,Apple TV+ Monthly,2026-04-07 04:59:57
Shahid,Indonesia,,,VIP | BigTime,2026-04-07 04:59:59
Shahid,Indonesia,,,VIP Mobile,2026-04-07 04:59:59
Shahid,Indonesia,,,VIP | Sports,2026-04-07 04:59:59
Shahid,Indonesia,,,Ultimate | GoBX,2026-04-07 04:59:59
Shahid,Indonesia,,,SPORTS | GoBX,2026-04-07 04:59:59
Shahid,Indonesia,,,Ultimate,2026-04-07 04:59:59
Shahid,Indonesia,,,VIP,2026-04-07 04:59:59
Shahid,Indonesia,,,Sports,2026-04-07 04:59:59
Shahid,Indonesia,,,Mobile,2026-04-07 04:59:59
Shahid,Indonesia,,,Free,2026-04-07 04:59:59
Netflix,Indonesia,,"186,00",Premium,2026-04-07 05:00:01
Netflix,Indonesia,,"120,00",Standard,2026-04-07 05:00:01
Netflix,Indonesia,,"65,00",Basic,2026-04-07 05:00:01
Spotify,Singapore,$,0,Individual,2026-04-07 04:59:55
Spotify,Singapore,$,0,Student,2026-04-07 04:59:55
Spotify,Singapore,$,16.98,Duo,2026-04-07 04:59:55
Spotify,Singapore,$,20.98,Family,2026-04-07 04:59:55
Apple TV+,Singapore,$,13.98,Apple TV+ Monthly,2026-04-07 04:59:56
Shahid,Singapore,,,VIP | BigTime,2026-04-07 04:59:59
Shahid,Singapore,,,VIP Mobile,2026-04-07 04:59:59
Shahid,Singapore,,,VIP | Sports,2026-04-07 04:59:59
Shahid,Singapore,,,Ultimate | GoBX,2026-04-07 04:59:59
Shahid,Singapore,,,SPORTS | GoBX,2026-04-07 04:59:59
Shahid,Singapore,,,Ultimate,2026-04-07 04:59:59
Shahid,Singapore,,,VIP,2026-04-07 04:59:59
Shahid,Singapore,,,Sports,2026-04-07 04:59:59
Shahid,Singapore,,,Mobile,2026-04-07 04:59:59
Shahid,Singapore,,,Free,2026-04-07 04:59:59
Netflix,Singapore,,29.98,Premium,2026-04-07 05:00:01
Netflix,Singapore,,22.98,Standard,2026-04-07 05:00:01
Netflix,Singapore,,15.98,Basic,2026-04-07 05:00:01
Spotify,Maldives,US$,0,Individual,2026-04-07 04:59:55
Spotify,Maldives,US$,0,Student,2026-04-07 04:59:55
Spotify,Maldives,US$,7.49,Duo,2026-04-07 04:59:55
Spotify,Maldives,US$,9.49,Family,2026-04-07 04:59:55
Apple TV+,Maldives,$,12.99,Apple TV+ Monthly,2026-04-07 04:59:57
Shahid,Maldives,,,VIP | BigTime,2026-04-07 04:59:58
Shahid,Maldives,,,VIP Mobile,2026-04-07 04:59:58
Shahid,Maldives,,,VIP | Sports,2026-04-07 04:59:58
Shahid,Maldives,,,Ultimate | GoBX,2026-04-07 04:59:58
Shahid,Maldives,,,SPORTS | GoBX,2026-04-07 04:59:58
Shahid,Maldives,,,Ultimate,2026-04-07 04:59:58
Shahid,Maldives,,,VIP,2026-04-07 04:59:58
Shahid,Maldives,,,Sports,2026-04-07 04:59:58
Shahid,Maldives,,,Mobile,2026-04-07 04:59:58
Shahid,Maldives,,,Free,2026-04-07 04:59:58
Netflix,Maldives,$,17.99,Premium,2026-04-07 05:00:01
Netflix,Maldives,$,13.99,Standard,2026-04-07 05:00:01
Netflix,Maldives,$,10.99,Basic,2026-04-07 05:00:01
Apple TV+,Japan,¥,900,Apple TV+ Monthly,2026-04-07 04:59:57
Shahid,Japan,,,VIP | BigTime,2026-04-07 04:59:59
Shahid,Japan,,,VIP Mobile,2026-04-07 04:59:59
Shahid,Japan,,,VIP | Sports,2026-04-07 04:59:59
Shahid,Japan,,,Ultimate | GoBX,2026-04-07 04:59:59
Shahid,Japan,,,SPORTS | GoBX,2026-04-07 04:59:59
Shahid,Japan,,,Ultimate,2026-04-07 04:59:59
Shahid,Japan,,,VIP,2026-04-07 04:59:59
Shahid,Japan,,,Sports,2026-04-07 04:59:59
Shahid,Japan,,,Mobile,2026-04-07 04:59:59
Shahid,Japan,,,Free,2026-04-07 04:59:59
Netflix,Japan,,"2,29",Premium,2026-04-07 05:00:01
Netflix,Japan,*:,890,Standard with ads,2026-04-07 05:00:01
Netflix,Japan,,"1,59",Standard,2026-04-07 05:00:01
Spotify,Vietnam,,,Individual,2026-04-07 04:59:56
Spotify,Vietnam,,,Student,2026-04-07 04:59:56
Shahid,Vietnam,,,VIP | BigTime,2026-04-07 05:00:00
Shahid,Vietnam,,,VIP Mobile,2026-04-07 05:00:00
Shahid,Vietnam,,,VIP | Sports,2026-04-07 05:00:00
Shahid,Vietnam,,,Ultimate | GoBX,2026-04-07 05:00:00
Shahid,Vietnam,,,SPORTS | GoBX,2026-04-07 05:00:00
Shahid,Vietnam,,,Ultimate,2026-04-07 05:00:00
Shahid,Vietnam,,,VIP,2026-04-07 05:00:00
Shahid,Vietnam,,,Sports,2026-04-07 05:00:00
Shahid,Vietnam,,,Mobile,2026-04-07 05:00:00
Shahid,Vietnam,,,Free,2026-04-07 05:00:00
Netflix,Vietnam,,"273,00",Premium,2026-04-07 05:00:02
Netflix,Vietnam,,"231,00",Standard,2026-04-07 05:00:02
Netflix,Vietnam,,"114,00",Basic,2026-04-07 05:00:02
